# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2019-03-18
#
# GRDC-No.:              2911100
# River:                 IRTYSH
# Station:               OMSK
# Country:               RU
# Latitude (DD):       55.02000046
# Longitude (DD):      73.30000305
# Catchment area (km²):      769000.0
# Altitude (m ASL):        68.9
# Next downstream station:      2911097
# Remarks:               
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-01 - 1990-12
# No. of years:          32
# Last update:           2018-05-28
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 11323
# DATA
YYYY-MM-DD;hh:mm; Value
1961-05-05;--:--;   2130.000
1961-05-06;--:--;   2100.000
1961-05-07;--:--;   2070.000
1961-05-08;--:--;   2030.000
1961-05-09;--:--;   1980.000
1961-05-10;--:--;   1940.000
1961-05-11;--:--;   1880.000
1961-05-12;--:--;   1830.000
1961-05-13;--:--;   1790.000
1961-05-14;--:--;   1770.000
1961-05-15;--:--;   1170.000
1961-05-16;--:--;   1760.000
1961-05-17;--:--;   1750.000
1961-05-18;--:--;   1770.000
1961-05-19;--:--;   1800.000
1961-05-20;--:--;   1830.000
1961-05-21;--:--;   1840.000
1961-05-22;--:--;   1810.000
1961-05-23;--:--;   1760.000
1961-05-24;--:--;   1710.000
1961-05-25;--:--;   1690.000
1961-05-26;--:--;   1680.000
1961-05-27;--:--;   1670.000
1961-05-28;--:--;   1670.000
1961-05-29;--:--;   1670.000
1961-05-30;--:--;   1660.000
1961-05-31;--:--;   1640.000
1961-06-01;--:--;   1600.000
1961-06-02;--:--;   1580.000
1961-06-03;--:--;   1550.000
1961-06-04;--:--;   1530.000
1961-06-05;--:--;   1510.000
1961-06-06;--:--;   1490.000
1961-06-07;--:--;   1460.000
1961-06-08;--:--;   1430.000
1961-06-09;--:--;   1400.000
1961-06-10;--:--;   1390.000
1961-06-11;--:--;   1380.000
1961-06-12;--:--;   1360.000
1961-06-13;--:--;   1340.000
1961-06-14;--:--;   1310.000
1961-06-15;--:--;   1280.000
1961-06-16;--:--;   1240.000
1961-06-17;--:--;   1190.000
1961-06-18;--:--;   1190.000
1961-06-19;--:--;   1230.000
1961-06-20;--:--;   1280.000
1961-06-21;--:--;   1290.000
1961-06-22;--:--;   1290.000
1961-06-23;--:--;   1250.000
1961-06-24;--:--;   1230.000
1961-06-25;--:--;   1180.000
1961-06-26;--:--;   1140.000
1961-06-27;--:--;   1120.000
1961-06-28;--:--;   1100.000
1961-06-29;--:--;   1080.000
1961-06-30;--:--;   1100.000
1961-07-01;--:--;   1120.000
1961-07-02;--:--;   1120.000
1961-07-03;--:--;   1120.000
1961-07-04;--:--;   1130.000
1961-07-05;--:--;   1120.000
1961-07-06;--:--;   1100.000
1961-07-07;--:--;   1090.000
1961-07-08;--:--;   1080.000
1961-07-09;--:--;   1080.000
1961-07-10;--:--;   1060.000
1961-07-11;--:--;   1040.000
1961-07-12;--:--;   1040.000
1961-07-13;--:--;   1030.000
1961-07-14;--:--;   1030.000
1961-07-15;--:--;   1020.000
1961-07-16;--:--;   1000.000
1961-07-17;--:--;    970.000
1961-07-18;--:--;    950.000
1961-07-19;--:--;    930.000
1961-07-20;--:--;    920.000
1961-07-21;--:--;    900.000
1961-07-22;--:--;    900.000
1961-07-23;--:--;    890.000
1961-07-24;--:--;    880.000
1961-07-25;--:--;    870.000
1961-07-26;--:--;    900.000
1961-07-27;--:--;    960.000
1961-07-28;--:--;    990.000
1961-07-29;--:--;   1010.000
